IMAGE COLOR SUMMARIZER  —  Batch Results;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Image Info;;;;;;Mean Values;;;;;;;;Color 1;;;Color 2;;;Color 3;;;Color 4;;;Color 5;;;
#;URL;Filename;ID;placeInfo/name;W×H;R mean;G mean;B mean;H° mean;S% mean;V% mean;L mean;C mean;HEX;%;Name;HEX;%;Name;HEX;%;Name;HEX;%;Name;HEX;%;Name;Status
895;https://media-cdn.tripadvisor.com/media/photo-o/09/e6/b2/0a/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;336277145;Panagia Mavriotissa Monastery;1040×780;126,3;131,7;131,8;138,2;15,6;55,2;54;8,5;#676B69;30,23;grey;#494845;24,36;dark grey;#8D979D;15,01;pale blue-cyan;#A3C5DC;11,97;light blue-cyan;#E2EAE5;10,96;very light grey;✓ OK
896;https://media-cdn.tripadvisor.com/media/photo-o/09/e3/16/f3/photo-20151226-123843.jpg;photo-20151226-123843.jpg;335851466;Panagia Mavriotissa Monastery;1632×918;77,1;80;74,2;113,6;25,5;33,1;32,4;7;#2B322E;26,71;very dark blue-green;#101612;24,93;very dark blue-green;#4F524A;24,39;dark yellow-green;#828783;11,48;grey;#EBE9DE;9,05;very light grey;✓ OK
897;https://media-cdn.tripadvisor.com/media/photo-o/09/d4/f7/f3/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;334348866;Panagia Mavriotissa Monastery;800×533;138,5;133,8;124,5;65,6;16,3;54,9;54,7;7;#847E75;23,98;pale orange;#564E42;19,48;dark orange;#EEECE9;18,64;white;#BAB6B1;18,19;light grey;#1D1A14;15,18;very dark orange;✓ OK
898;https://media-cdn.tripadvisor.com/media/photo-o/09/ce/cb/b3/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;333879340;Panagia Mavriotissa Monastery;960×720;43,3;40,4;37,4;119,4;30,8;18;16,1;5,5;#0C0D0A;52,12;very dark yellow-green;#24211F;22,92;very dark red-orange;#898171;9,76;pale orange;#533E37;7,02;dark red;#464358;5,91;dark blue;✓ OK
899;https://media-cdn.tripadvisor.com/media/photo-o/09/b2/c3/2a/caption.jpg;caption.jpg;331252746;Panagia Mavriotissa Monastery;2000×1500;93,1;90,5;88,3;106,5;14,8;38,2;38,1;5,5;#494440;34,21;dark red-orange;#575C62;21,67;pale blue-cyan;#6D6257;17,65;pale orange;#868687;14,15;grey;#161511;7,84;very dark yellow-orange;✓ OK
900;https://media-cdn.tripadvisor.com/media/photo-o/09/98/0c/8f/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;328753411;Panagia Mavriotissa Monastery;2000×1500;131,1;121,8;113,8;89,3;20;52,1;50,2;8,3;#F3F4F4;20,71;white;#1A1515;18,52;very dark red;#A89B8D;16,94;pale orange;#826B53;16,28;orange;#4B3E35;16,15;dark red-orange;✓ OK
901;https://media-cdn.tripadvisor.com/media/photo-o/09/7e/9f/ad/caption.jpg;caption.jpg;326272396;Panagia Mavriotissa Monastery;1000×665;60,2;68,2;74,8;188,2;31,6;29,7;27,1;6,6;#1A262A;29,59;very dark blue-cyan;#2E3844;20,85;dark blue-cyan;#0C0E10;20,33;very dark blue-cyan;#4A5460;16,07;dark blue-cyan;#FAFBFB;9,51;white;✓ OK
902;https://media-cdn.tripadvisor.com/media/photo-o/09/73/d3/65/img-20151026-133521-largejpg.jpg;img-20151026-133521-largejpg.jpg;325093443;Panagia Mavriotissa Monastery;1632×1224;103,5;103,4;110;114,9;30,7;49,6;43,1;14,7;#2B2322;30,49;very dark red;#524A40;22,27;dark orange;#6FA0D9;20,53;blue-cyan;#9B8E86;11,52;pale red-orange;#E5D4C7;10,6;pale red-orange;✓ OK
903;https://media-cdn.tripadvisor.com/media/photo-o/09/5c/ff/86/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;322889029;Panagia Mavriotissa Monastery;1014×761;100,2;97,9;90,1;100,9;21,7;40,7;40,2;8,1;#3A372D;22,28;dark yellow-orange;#161413;19,89;very dark red-orange;#9D9890;19,04;pale orange;#676567;17,85;grey;#60603C;10,68;dark yellow;✓ OK
904;https://media-cdn.tripadvisor.com/media/photo-o/09/47/ba/8b/img-20151017-143104-largejpg.jpg;img-20151017-143104-largejpg.jpg;320629338;Panagia Mavriotissa Monastery;2048×1152;121;121,5;118,7;146,1;15,5;50,4;50,4;7,2;#8D9191;32,53;grey;#6C736C;30,81;grey;#BFBCB8;12,92;light grey;#494943;12,17;dark yellow;#161319;7,84;very dark blue-violet;✓ OK
905;https://media-cdn.tripadvisor.com/media/photo-o/09/1e/32/95/caption.jpg;caption.jpg;316012751;Panagia Mavriotissa Monastery;1920×864;90,5;87,7;65,6;87,1;31,8;37;36,5;15,8;#44492C;25,86;dark yellow;#686B3D;22,85;yellow;#2B2C25;21,62;very dark yellow;#665C54;15,87;pale red-orange;#ABA1A1;7,12;light grey;✓ OK
906;https://media-cdn.tripadvisor.com/media/photo-o/08/e7/93/39/panagia-mavriotissa-monastery.jpg;panagia-mavriotissa-monastery.jpg;309414720;Panagia Mavriotissa Monastery;1632×1224;126,3;133,5;124,6;104,1;19,1;53,8;53,6;9,2;#9EA093;22,03;pale yellow;#EFEDE4;19,91;white;#63685D;19,68;pale yellow-green;#243221;19,03;very dark green;#343E3F;14,04;dark cyan;✓ OK
907;https://media-cdn.tripadvisor.com/media/photo-o/05/c2/cd/72/caption.jpg;caption.jpg;202274869;Panagia Mavriotissa Monastery;2000×1125;72,8;57,1;45,4;54,9;38,1;28,7;24,9;12,9;#261C18;38,67;very dark red-orange;#44382B;27,27;dark orange;#56241F;11,56;dark red;#6B665D;10,09;pale orange;#7E6641;9,05;orange;✓ OK
908;https://media-cdn.tripadvisor.com/media/photo-m/1280/21/7d/74/da/caption.jpg;caption.jpg;820559652;Prophet Elias;1280×853;117,9;120,4;122,8;167,5;10,8;49,9;50,2;5,1;#70777B;35,67;pale blue-cyan;#616567;24,39;grey;#484E51;15,31;dark blue-cyan;#988A85;11,65;pale red-orange;#B2BAC2;8,73;pale blue-cyan;✓ OK
909;https://media-cdn.tripadvisor.com/media/photo-o/1a/11/a7/3c/pano-20191118-115306.jpg;pano-20191118-115306.jpg;727344897;Prophet Elias;741×1248;96,9;104,2;133,2;204,9;33,7;53,8;43,9;21,5;#B2B2CD;23,86;pale blue;#514E63;18,36;pale blue;#3A529A;17,82;blue;#232329;14,68;very dark blue;#6C86BF;13,34;blue-cyan;✓ OK
910;https://media-cdn.tripadvisor.com/media/photo-o/10/c2/fb/b5/caption.jpg;caption.jpg;526552505;Prophet Elias;1151×1618;122,4;99,9;91,5;123,3;29,9;48,6;42,9;15,2;#231B26;26,91;very dark blue-violet;#93786A;23,3;red-orange;#53403D;22,77;dark red;#D7C09D;11,91;light orange;#D38B70;9,85;red-orange;✓ OK
911;https://media-cdn.tripadvisor.com/media/photo-o/0e/67/ff/32/photo1jpg.jpg;photo1jpg.jpg;458845815;Prophet Elias;2048×1536;95,2;99,7;98,2;147,5;12,3;40,4;41,3;5;#384042;28,13;dark cyan;#52575A;25,97;dark blue-cyan;#7F857F;17,7;grey;#A5A9A0;13,17;light grey;#6E6B65;10,86;pale orange;✓ OK
912;https://media-cdn.tripadvisor.com/media/photo-o/0d/d3/42/37/prophet-elias.jpg;prophet-elias.jpg;442783565;Prophet Elias;600×1058;116,7;99,7;65,2;52,8;49,7;46,3;42;22,4;#4F3B1F;31,3;dark orange;#232520;21,97;very dark yellow-green;#CFCECE;18,59;very light grey;#865815;15,15;orange;#B2960B;6,82;vivid yellow-orange;✓ OK
913;https://media-cdn.tripadvisor.com/media/photo-o/0d/87/6a/2e/caption.jpg;caption.jpg;434595637;Prophet Elias;2000×1333;149,3;154,7;164,9;188,2;17,4;67,2;63,2;10,5;#96A9B8;26,06;pale blue-cyan;#716F73;25,31;grey;#EEF1F8;14,62;white;#474852;12,52;dark blue;#B0CBED;11,29;light blue-cyan;✓ OK
914;https://media-cdn.tripadvisor.com/media/photo-o/0d/7a/07/da/caption.jpg;caption.jpg;433290887;Prophet Elias;2000×1500;89,3;82,6;67,5;126,8;23,8;36;33,8;11,5;#171517;40,93;very dark violet;#454139;18,84;dark orange;#827563;17,22;pale orange;#C3BAA6;11,92;pale orange;#A59459;7,15;yellow-orange;✓ OK
915;https://media-cdn.tripadvisor.com/media/photo-o/0d/6a/8a/2a/caption.jpg;caption.jpg;431481499;Prophet Elias;2000×1500;0;0;0;0;0;0;0;0;#000000;100;black;—;—;—;—;—;—;—;—;—;—;—;—;✓ OK
916;https://media-cdn.tripadvisor.com/media/photo-w/27/a7/cb/eb/caption.jpg;caption.jpg;873623294;Wax Museum  of Mavrochoriou Kastorias;1024×1365;159,6;142,8;129,5;52,3;20;62,6;59,2;11,8;#D3C1AA;27,37;pale orange;#DDDBD3;22,94;very light grey;#1D1A18;18,87;very dark red-orange;#9F8C7A;16,56;pale red-orange;#644E40;8,92;red-orange;✓ OK
917;https://media-cdn.tripadvisor.com/media/photo-o/1b/1f/44/96/caption.jpg;caption.jpg;750085009;Wax Museum  of Mavrochoriou Kastorias;576×1250;141,1;133,1;116;80,6;24,8;57,2;55;13,9;#AFA59B;26,75;pale orange;#342E26;18,44;dark orange;#71675E;18,27;pale red-orange;#E2DDD6;17,93;very light grey;#5E7847;9,66;yellow-green;✓ OK
918;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/b3/5e/cb/caption.jpg;caption.jpg;617613046;Wax Museum  of Mavrochoriou Kastorias;1280×720;98;90,4;84,2;97;20,4;39,3;37,4;7,4;#161211;30,83;very dark red;#45372F;17,97;dark red-orange;#6C6764;16,15;grey;#DFE4E7;13,38;very light grey;#7F6241;12,22;orange;✓ OK
919;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/3b/f8/08/caption.jpg;caption.jpg;608577214;Wax Museum  of Mavrochoriou Kastorias;1280×960;114,8;102,6;91,1;88,1;22,4;45,5;43;10,6;#242222;31,85;very dark grey;#9F917F;24,11;pale orange;#63594C;23,82;pale orange;#E9E2D6;11,14;pale orange;#B88A5C;6,09;red-orange;✓ OK
920;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/04/65/b0/caption.jpg;caption.jpg;603350927;Wax Museum  of Mavrochoriou Kastorias;1280×1089;100,8;104,3;107;157,4;24,3;45,3;42,9;9,7;#79715E;21;pale orange;#545C6B;20,1;pale blue-cyan;#7C899E;18,52;pale blue-cyan;#131515;15,72;very dark cyan;#3D3A34;14,57;dark orange;✓ OK
921;https://media-cdn.tripadvisor.com/media/photo-o/12/91/a0/36/photo8jpg.jpg;photo8jpg.jpg;571715200;Wax Museum  of Mavrochoriou Kastorias;2048×2048;105,3;85,1;73,3;67,1;35,8;41,6;36,3;13,5;#181312;31,99;very dark red;#DAC5AC;17,96;pale orange;#3F221E;17,06;dark red;#AC937D;15,66;red-orange;#6D5B4A;12,45;red-orange;✓ OK
922;https://media-cdn.tripadvisor.com/media/photo-o/10/70/f5/df/caption.jpg;caption.jpg;516359596;Wax Museum  of Mavrochoriou Kastorias;3120×4160;118,7;122,5;110,9;125,4;36,4;55,2;50,6;20;#C3BCB5;34,03;light grey;#2A282A;18,46;very dark grey;#546D82;17,89;blue-cyan;#566235;11,84;yellow-green;#409C43;9,09;green;✓ OK
923;https://media-cdn.tripadvisor.com/media/photo-s/0d/d4/1f/f4/wax-museum-of-mavrochoriou.jpg;wax-museum-of-mavrochoriou.jpg;442881437;Wax Museum  of Mavrochoriou Kastorias;550×365;87,8;77;69,4;90,2;35,9;34,7;32,4;8,4;#110A09;37,12;very dark red;#867E71;20,33;pale orange;#B4AEA4;18,82;pale orange;#47413A;11,96;dark orange;#7B5C3E;5,99;red-orange;✓ OK
924;https://media-cdn.tripadvisor.com/media/photo-o/0d/cc/90/62/20161204-110259-largejpg.jpg;20161204-110259-largejpg.jpg;441933737;Wax Museum  of Mavrochoriou Kastorias;4128×3096;98,4;96,2;94,9;142,8;20,6;40,5;39,2;6,1;#171214;30,53;very dark red-violet;#393635;19,76;dark grey;#666668;19,27;grey;#A7A8A5;16,25;light grey;#F1F0EF;11,88;white;✓ OK
925;https://media-cdn.tripadvisor.com/media/photo-o/0d/7d/2e/d7/caption.jpg;caption.jpg;433721601;Wax Museum  of Mavrochoriou Kastorias;2000×1125;117,5;113,2;108,8;88,1;20,1;47,5;46,5;6,5;#2E241E;29,09;very dark red-orange;#7A8280;21,7;grey;#54524D;17,87;dark orange;#F3F2F2;16,51;white;#B7B2AE;9,37;light grey;✓ OK
926;https://media-cdn.tripadvisor.com/media/photo-o/09/1e/27/42/caption.jpg;caption.jpg;316007043;Wax Museum  of Mavrochoriou Kastorias;1920×864;142,2;126,8;117;97;31,2;59,2;53,8;16,4;#8A674C;20,66;red-orange;#92837E;19,77;pale red;#46322A;17,57;dark red-orange;#CEB48B;15,8;orange;#D2C7C8;15,65;very light grey;✓ OK
927;https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/fa/82/fe/adventure-kastoria.jpg;adventure-kastoria.jpg;788815684;Adventure Kastoria;1280×960;155,8;168,5;182,2;213,6;15,1;71,5;68;9,1;#9FB0C2;22,96;pale blue-cyan;#D4E2EE;20,09;pale blue-cyan;#B7C6D2;19,16;pale blue-cyan;#8694A3;16,51;pale blue-cyan;#686B76;10,75;pale blue;✓ OK
928;https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/18/ec/b6/photo2jpg.jpg;photo2jpg.jpg;749548518;Byzantine Museum of Kastoria;1280×1280;101,4;90,4;86,2;116,5;24,9;42,7;38,6;12,2;#202127;25,37;very dark blue;#4B4441;23,78;dark red-orange;#757070;18,15;grey;#C0AA90;17,72;orange;#B76C4C;8,69;red-orange;✓ OK
929;https://media-cdn.tripadvisor.com/media/photo-m/1280/16/0e/06/4b/img-20181111-wa0016-largejpg.jpg;img-20181111-wa0016-largejpg.jpg;645121483;Byzantine Museum of Kastoria;640×1280;106,1;91,5;88,4;104;30,9;43,4;39,1;11,5;#181718;26,05;black;#A5938B;20,18;pale red-orange;#5A5862;19,99;pale blue;#8B5445;11,99;red;#D5D0C2;11,76;pale orange;✓ OK
930;https://media-cdn.tripadvisor.com/media/photo-o/11/a4/4d/2d/caption.jpg;caption.jpg;550500522;Byzantine Museum of Kastoria;1125×2000;106,2;99,3;95,2;104,9;29,7;45,6;41,7;12,9;#7E705D;34,29;orange;#22232D;21,55;very dark blue;#58493A;19,03;dark red-orange;#DFF0FA;11,53;pale blue-cyan;#546583;8,86;blue-cyan;✓ OK
931;https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/2b/df/28/caption.jpg;caption.jpg;932755438;Cave of Dragon (Spilia tou drakou);960×1280;112,6;91,9;63,5;37,9;52,3;44,2;39,2;20,2;#CCBB9C;21,92;pale orange;#0C0603;21,01;very dark red-orange;#9D8550;17,46;orange;#684012;15,62;orange;#3B200C;13,97;dark red-orange;✓ OK
932;https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/22/34/bc/caption.jpg;caption.jpg;912329169;Cave of Dragon (Spilia tou drakou);1280×960;88,4;68,4;46;32,4;59,4;34,7;29,4;17,1;#20120A;35,53;very dark red-orange;#422D17;31,68;dark orange;#897A65;11,64;orange;#CBC0A7;10,6;pale orange;#8D5A22;6,68;orange;✓ OK
933;https://media-cdn.tripadvisor.com/media/photo-w/23/55/51/d0/caption.jpg;caption.jpg;837481459;Cave of Dragon (Spilia tou drakou);1024×1819;87,5;73;59,3;75,3;45,2;34,4;30,8;12,9;#33190E;25,87;dark red-orange;#120A0B;23,82;very dark red;#9F9780;14,6;pale orange;#4E3927;13,72;dark red-orange;#776850;11;orange;✓ OK
934;https://media-cdn.tripadvisor.com/media/photo-w/21/78/15/84/caption.jpg;caption.jpg;820217578;Cave of Dragon (Spilia tou drakou);1024×1536;135,1;74,3;11,7;27,8;88,2;53;37;46,8;#180D05;20,42;very dark red-orange;#471D07;19,36;dark red-orange;#B65909;17,78;vivid red-orange;#EE8B0E;16,31;vivid orange;#7B3409;16,17;red-orange;✓ OK
935;https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/9d/73/b0/img-20210817-wa0003-largejpg.jpg;img-20210817-wa0003-largejpg.jpg;804438639;Cave of Dragon (Spilia tou drakou);720×1280;81,6;48,8;8;34;80,5;32;22,7;27,4;#130B06;43,99;very dark red-orange;#301806;13,96;very dark red-orange;#552A06;10,67;dark red-orange;#E5970E;10,6;vivid orange;#B77109;10,53;vivid orange;✓ OK
936;https://media-cdn.tripadvisor.com/media/photo-o/1b/1a/b4/c4/photo3jpg.jpg;photo3jpg.jpg;749696756;Cave of Dragon (Spilia tou drakou);1242×932;156,9;90,9;29,1;27,3;83,4;61,5;44,1;48,1;#EA8829;23,59;vivid red-orange;#B66218;20,39;vivid red-orange;#1D0C04;14,84;very dark red-orange;#824212;14,41;red-orange;#431D07;14,14;dark red-orange;✓ OK
937;https://media-cdn.tripadvisor.com/media/photo-w/1b/17/f4/5e/caption.jpg;caption.jpg;749451718;Cave of Dragon (Spilia tou drakou);1024×1820;116;85,5;70,1;37,2;49,9;45,5;37,6;17,2;#0D0503;21,57;very dark red;#CB9C83;18,72;red-orange;#331D14;18,71;dark red-orange;#9A6C53;15,77;red-orange;#654230;14,36;red-orange;✓ OK
938;https://media-cdn.tripadvisor.com/media/photo-w/1a/ad/98/ff/photo2jpg.jpg;photo2jpg.jpg;740655883;Cave of Dragon (Spilia tou drakou);1024×1365;116,1;66,3;17;36,6;85;46,1;32,6;38,9;#180B03;21,71;very dark red-orange;#EB891B;18,44;vivid orange;#B26217;17,5;vivid red-orange;#723B0C;17,14;red-orange;#462005;17,13;dark red-orange;✓ OK
939;https://media-cdn.tripadvisor.com/media/photo-o/1a/a8/40/6f/20200119-132125-largejpg.jpg;20200119-132125-largejpg.jpg;740213338;Cave of Dragon (Spilia tou drakou);756×1008;94,1;59,1;18,5;30,9;86,2;36,9;27,1;30,5;#301403;28,3;very dark red-orange;#452506;22,86;dark red-orange;#75440F;13,46;orange;#1B0A03;13,45;very dark red-orange;#B37A29;11;vivid orange;✓ OK
940;https://media-cdn.tripadvisor.com/media/photo-w/1a/88/4b/82/photo2jpg.jpg;photo2jpg.jpg;737594628;Cave of Dragon (Spilia tou drakou);1024×1365;63,1;33,4;14,7;33,1;76,4;24,8;16;19,8;#261107;32,8;very dark red-orange;#110705;24,01;very dark red;#3F1E0B;23,01;dark red-orange;#6D3A18;9,6;red-orange;#B0632B;6,95;vivid red-orange;✓ OK
941;https://media-cdn.tripadvisor.com/media/photo-o/1a/44/b2/8f/img-20191211-125038-largejpg.jpg;img-20191211-125038-largejpg.jpg;732055200;Cave of Dragon (Spilia tou drakou);912×684;81,5;43,9;13;30,8;84,4;32;21,7;27,6;#0F0401;25,35;very dark red;#311205;22,8;very dark red-orange;#51260A;20,77;dark red-orange;#77410F;15,64;red-orange;#B06B1E;9;vivid orange;✓ OK
942;https://media-cdn.tripadvisor.com/media/photo-w/19/d5/08/7b/photo0jpg.jpg;photo0jpg.jpg;721696527;Cave of Dragon (Spilia tou drakou);1024×1365;124,1;79,8;37,2;38;70,3;48,7;36,4;33,8;#1B0C09;29,07;very dark red;#42200E;19,18;dark red-orange;#F0A147;16,83;orange;#BF732F;13,87;vivid red-orange;#7D471F;12,89;red-orange;✓ OK
943;https://media-cdn.tripadvisor.com/media/photo-m/1280/19/7e/9c/da/img-20191005-161211-largejpg.jpg;img-20191005-161211-largejpg.jpg;715488131;Cave of Dragon (Spilia tou drakou);720×1280;101,3;97,4;92,4;90,5;20,4;41,5;40,5;7,2;#473D36;33,12;dark red-orange;#2B241F;18,01;very dark red-orange;#606365;14,71;dark grey;#7D725F;14,44;pale orange;#CED7DD;12,89;very light grey;✓ OK
944;https://media-cdn.tripadvisor.com/media/photo-m/1280/19/5b/ba/31/20190921-104608-largejpg.jpg;20190921-104608-largejpg.jpg;712140097;Cave of Dragon (Spilia tou drakou);1280×720;135,8;77,3;29,2;25,5;82,4;53,3;38,3;42,2;#B7702C;22,7;vivid red-orange;#924D18;19,91;red-orange;#6A300B;18,5;red-orange;#461A05;16,1;dark red-orange;#D9984A;14,57;orange;✓ OK
945;https://media-cdn.tripadvisor.com/media/photo-m/1280/19/28/29/f7/p-20190906-145757-largejpg.jpg;p-20190906-145757-largejpg.jpg;707543808;Cave of Dragon (Spilia tou drakou);720×1280;74,6;55,1;37,3;48,3;54,4;29,4;23,8;15,8;#19100E;32,82;very dark red;#35241A;29,99;dark red-orange;#583A21;17,49;dark red-orange;#835A29;9,94;orange;#D2AE72;6,41;orange;✓ OK
946;https://media-cdn.tripadvisor.com/media/photo-m/1280/18/83/3f/3b/caption.jpg;caption.jpg;691939304;Cave of Dragon (Spilia tou drakou);1280×853;145,2;107,4;70;29,9;59,6;57;47,3;28,5;#B1845A;23,58;red-orange;#7F5832;22,83;red-orange;#4F3112;18,49;dark orange;#DAA766;13,69;orange;#F1D0B1;10,77;light red-orange;✓ OK
947;https://media-cdn.tripadvisor.com/media/photo-o/18/67/e9/90/maf-2407-1-largejpg.jpg;maf-2407-1-largejpg.jpg;691362137;Cave of Dragon (Spilia tou drakou);795×530;53,5;21,9;4,1;21,2;93,8;21;12,1;19,1;#0E0400;55,32;very dark red-orange;#2A0D02;13,57;very dark red-orange;#4A1A05;10,63;dark red-orange;#722E08;9,44;red-orange;#A64C0C;6,71;vivid red-orange;✓ OK
948;https://media-cdn.tripadvisor.com/media/photo-m/1280/17/f8/4c/b9/cave-of-dragon-spilia.jpg;cave-of-dragon-spilia.jpg;682427579;Cave of Dragon (Spilia tou drakou);1280×960;82,7;61,2;38,3;36,6;61,9;32,8;26,4;18,8;#140A05;38,65;very dark red-orange;#432716;24,23;dark red-orange;#825230;11,81;red-orange;#394131;9,1;dark yellow-green;#F8EB9E;8,69;light yellow-orange;✓ OK
949;https://media-cdn.tripadvisor.com/media/photo-w/17/56/39/27/photo2jpg.jpg;photo2jpg.jpg;670195916;Cave of Dragon (Spilia tou drakou);1024×1365;114,8;95;38,1;69,7;71,4;47,9;40,5;36,2;#6D4F13;27,32;orange;#32250E;27,21;very dark orange;#B88B15;16,52;vivid orange;#545458;12,82;dark grey;#F7DB11;9,39;vivid yellow-orange;✓ OK
950;https://media-cdn.tripadvisor.com/media/photo-m/1280/16/90/76/d4/photo2jpg.jpg;photo2jpg.jpg;654300044;Cave of Dragon (Spilia tou drakou);1280×960;111,2;59,8;18,3;23,6;84,8;43,6;29,8;36,8;#441E08;30,02;dark red-orange;#220E06;22,83;very dark red-orange;#6B320A;17,01;red-orange;#EA8B2B;13,9;vivid orange;#AF5C1A;11,77;vivid red-orange;✓ OK
951;https://media-cdn.tripadvisor.com/media/photo-m/1280/15/ee/d0/ce/photo0jpg.jpg;photo0jpg.jpg;642971372;Cave of Dragon (Spilia tou drakou);1280×1280;153,3;83,3;8,2;30,4;95,4;60,1;42,5;55,6;#7B3A04;34,83;red-orange;#A35204;34,46;red-orange;#D27506;15,72;vivid orange;#491F03;9,36;dark red-orange;#F9E023;4,66;vivid yellow-orange;✓ OK
952;https://media-cdn.tripadvisor.com/media/photo-o/15/e9/88/aa/img-20181230-134640-hht.jpg;img-20181230-134640-hht.jpg;642608551;Cave of Dragon (Spilia tou drakou);750×1000;116,4;73;33,7;27,4;71,7;45,6;34,5;33,6;#55311B;28,4;dark red-orange;#73411B;25,03;red-orange;#351B11;18,67;dark red-orange;#A06327;14,34;red-orange;#D19135;8,73;orange;✓ OK
953;https://media-cdn.tripadvisor.com/media/photo-o/15/cf/f8/fb/img-20181222-142936-largejpg.jpg;img-20181222-142936-largejpg.jpg;641000671;Cave of Dragon (Spilia tou drakou);756×1008;105,5;31,1;4;21;96,5;41,4;23,4;44,1;#772103;24,6;red-orange;#591502;24,51;dark red;#3C0A02;17,24;dark red;#9D3506;15,49;red-orange;#180101;10,49;very dark red;✓ OK
954;https://media-cdn.tripadvisor.com/media/photo-w/15/9c/8f/88/1.jpg;1.jpg;637439514;Cave of Dragon (Spilia tou drakou);1024×1365;91,8;58,3;17,5;30;89;36;26,5;29,3;#0C0500;34,49;very dark red-orange;#331703;21,65;dark red-orange;#603008;16,3;dark red-orange;#EF9A35;9,89;vivid orange;#A55712;8,92;red-orange;✓ OK
955;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/c2/89/b1/photo1jpg.jpg;photo1jpg.jpg;618764139;Cave of Dragon (Spilia tou drakou);1280×1280;92;58,3;34,1;30,7;70,1;36,2;26,7;24;#1D100A;42,2;very dark red-orange;#421E0D;25,53;dark red-orange;#8B4320;14,75;red-orange;#E78744;7,83;red-orange;#FAEA8F;6,79;light yellow-orange;✓ OK
956;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/48/16/cc/imag3164-largejpg.jpg;imag3164-largejpg.jpg;609633480;Cave of Dragon (Spilia tou drakou);1280×724;95,3;88,5;42,6;64,6;64,2;38,3;35,6;26,2;#0F1108;35,38;very dark yellow;#413210;18,96;dark orange;#AFA14D;17,91;yellow-orange;#78682B;14,67;yellow-orange;#E3DD76;11,9;yellow-orange;✓ OK
957;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/2b/74/66/photo0jpg.jpg;photo0jpg.jpg;607083919;Cave of Dragon (Spilia tou drakou);1280×1280;138,5;82,8;36,9;26,2;79,7;54,3;39,5;39,2;#2D1403;20,76;very dark red-orange;#4D2509;20,21;dark red-orange;#E48F49;18,97;red-orange;#793F15;14,94;red-orange;#AD6428;14,36;vivid red-orange;✓ OK
958;https://media-cdn.tripadvisor.com/media/photo-m/1280/14/1a/22/88/photo1jpg.jpg;photo1jpg.jpg;605552745;Cave of Dragon (Spilia tou drakou);1280×1280;128,4;76,2;38,2;24,2;74,6;50,4;36,6;36,9;#24110A;31,59;very dark red-orange;#53230F;22,81;dark red-orange;#913715;13,28;red-orange;#E46622;11,99;vivid red-orange;#FBEE93;11,07;light yellow-orange;✓ OK
959;https://media-cdn.tripadvisor.com/media/photo-m/1280/13/f9/32/d7/caption.jpg;caption.jpg;602378387;Cave of Dragon (Spilia tou drakou);1280×960;107,9;87,7;36,1;41,8;74,8;42,3;36,9;30,6;#39290A;25,12;dark orange;#654D15;20,15;orange;#987A2B;18,56;orange;#1C1003;18,25;very dark orange;#D4BB5A;13,06;yellow-orange;✓ OK
960;https://media-cdn.tripadvisor.com/media/photo-w/13/ef/bd/ed/cave-of-dragon.jpg;cave-of-dragon.jpg;601274520;Cave of Dragon (Spilia tou drakou);1024×1365;67,8;34,6;8,1;22,8;94,1;26,6;17;23,9;#1C0801;41,17;very dark red-orange;#381501;27,91;dark red-orange;#5E2D02;18,48;dark red-orange;#945507;7,7;orange;#EABE1B;2,48;vivid yellow-orange;✓ OK
961;https://media-cdn.tripadvisor.com/media/photo-o/13/24/fa/df/caption.jpg;caption.jpg;584502908;Cave of Dragon (Spilia tou drakou);1125×2000;125,5;87,2;72,6;29,8;51,3;49,2;39,4;20,1;#C79279;18,96;red-orange;#120604;17,59;very dark red;#996553;17,34;red-orange;#361B13;16,99;dark red;#693D34;15,93;red;✓ OK
962;https://media-cdn.tripadvisor.com/media/photo-o/12/a8/37/74/caption.jpg;caption.jpg;573692158;Cave of Dragon (Spilia tou drakou);1125×1500;188,9;95,4;14,7;26;93,7;74,1;50,5;65,4;#E37E13;22,56;vivid orange;#F5A02A;22,01;vivid orange;#C55702;20,68;vivid red-orange;#9E3801;16,39;red-orange;#6F1D00;10,2;red-orange;✓ OK
